,,,"Calgary, City [Census subdivision], Alberta",,,,,,"Alberta [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
"Mother tongue","              Persian (Farsi)",,    9525,,    4955,,    4570,,   15490,,    8070,,    7425,
"Mother tongue","            Indo-Iranian languages; n.i.e.",,     935,,     490,,     445,,    1310,,     695,,     615,
"Mother tongue","          Italic (Romance) languages",,   39990,,   19765,,   20225,,   84940,,   42425,,   42515,
"Mother tongue","            Catalan",,      45,,      15,,      30,,      75,,      30,,      45,
"Mother tongue","            Italian",,    5000,,    2550,,    2455,,   11375,,    5760,,    5615,
"Mother tongue","            Portuguese",,    3360,,    1600,,    1760,,    9050,,    4380,,    4670,
"Mother tongue","            Romanian",,    4495,,    2285,,    2210,,    8035,,    4080,,    3955,
"Mother tongue","            Spanish",,   27075,,   13310,,   13765,,   56370,,   28160,,   28205,
"Mother tongue","            Italic (Romance) languages; n.i.e.",,      10,,       5,,       5,,      35,,      20,,      15,
"Mother tongue","        Japanese",,    2310,,     815,,    1495,,    4875,,    1715,,    3160,
"Mother tongue","        Kartvelian languages",,     130,,      70,,      55,,     230,,     130,,     105,
"Mother tongue","          Georgian",,     125,,      70,,      55,,     230,,     130,,     100,
"Mother tongue","        Korean",,    8880,,    4110,,    4770,,   17920,,    8485,,    9435,
"Mother tongue","        Mongolic languages",,     450,,     210,,     240,,     545,,     255,,     290,
"Mother tongue","          Mongolian",,     450,,     210,,     240,,     540,,     255,,     290,
"Mother tongue","        Niger-Congo languages",,    5580,,    2865,,    2720,,   15360,,    7870,,    7495,
"Mother tongue","          Akan (Twi)",,     640,,     335,,     305,,    1755,,     915,,     835,
"Mother tongue","          Bamanankan",,      10,,       5,,       5,,      35,,      20,,      15,
"Mother tongue","          Edo",,     100,,      65,,      40,,     275,,     155,,     120,
"Mother tongue","          Ewe",,      60,,      35,,      25,,     245,,     145,,     100,
"Mother tongue","          Fulah (Pular; Pulaar; Fulfulde)",,      80,,      45,,      35,,     230,,     120,,     100,
"Mother tongue","          Ga",,      55,,      30,,      25,,     145,,      80,,      65,
"Mother tongue","          Ganda",,      40,,      20,,      20,,     280,,     145,,     135,
"Mother tongue","          Igbo",,     680,,     365,,     320,,    1165,,     625,,     540,
"Mother tongue","          Lingala",,      85,,      35,,      45,,     270,,     130,,     140,
"Mother tongue","          Rundi (Kirundi)",,     140,,      70,,      75,,     605,,     305,,     295,
"Mother tongue","          Kinyarwanda (Rwanda)",,     115,,      60,,      60,,     805,,     405,,     400,
"Mother tongue","          Shona",,     290,,     145,,     145,,    1100,,     545,,     555,
"Mother tongue","          Swahili",,     760,,     370,,     390,,    2380,,    1160,,    1215,
"Mother tongue","          Wolof",,     120,,      65,,      55,,     280,,     165,,     110,
"Mother tongue","          Yoruba",,    1375,,     720,,     650,,    2435,,    1305,,    1125,
"Mother tongue","          Niger-Congo languages; n.i.e.",,    1040,,     515,,     525,,    3370,,    1640,,    1735,
"Mother tongue","        Nilo-Saharan languages",,    1495,,     735,,     755,,    2720,,    1395,,    1330,
"Mother tongue","          Dinka",,     720,,     360,,     360,,    1345,,     705,,     640,
"Mother tongue","          Nilo-Saharan languages; n.i.e.",,     770,,     375,,     395,,    1375,,     685,,     690,
"Mother tongue","        Sign languages",,     235,,     130,,     105,,     830,,     440,,     390,
"Mother tongue","          American Sign Language",,      85,,      45,,      45,,     335,,     165,,     165,
"Mother tongue","          Quebec Sign Language",,       0,,       0,,       0,,       0,,       0,,       0,
"Mother tongue","          Sign languages; n.i.e",,     150,,      90,,      60,,     495,,     275,,     225,
"Mother tongue","        Sino-Tibetan languages",,   68130,,   32075,,   36060,,  122450,,   57740,,   64705,
"Mother tongue","          Chinese languages",,   66895,,   31460,,   35430,,  120375,,   56675,,   63700,
"Mother tongue","            Cantonese",,   33700,,   15840,,   17865,,   59145,,   27755,,   31385,
"Mother tongue","            Hakka",,     340,,     155,,     190,,     990,,     465,,     530,
"Mother tongue","            Mandarin",,   28355,,   13370,,   14985,,   50660,,   23940,,   26720,
"Mother tongue","            Min Dong",,      45,,      20,,      25,,     115,,      50,,      65,
"Mother tongue","            Min Nan (Chaochow; Teochow; Fukien; Taiwanese)",,    1675,,     745,,     925,,    3060,,    1375,,    1695,
"Mother tongue","            Wu (Shanghainese)",,     370,,     170,,     195,,     630,,     305,,     330,
"Mother tongue","            Chinese; n.o.s.",,    2400,,    1155,,    1245,,    5725,,    2770,,    2955,
"Mother tongue","            Chinese languages; n.i.e.",,      10,,       5,,      10,,      40,,      15,,      25,
"Mother tongue","          Tibeto-Burman languages",,    1240,,     610,,     620,,    2075,,    1065,,    1005,
"Mother tongue","            Burmese",,     260,,     135,,     130,,     430,,     230,,     200,
"Mother tongue","            Karenic languages",,     280,,     130,,     150,,     795,,     415,,     380,
"Mother tongue","            Tibetan",,     545,,     280,,     270,,     575,,     295,,     275,
"Mother tongue","            Tibeto-Burman languages; n.i.e.",,     145,,      65,,      80,,     275,,     130,,     140,
"Mother tongue","        Tai-Kadai languages",,    1005,,     365,,     640,,    2670,,     955,,    1710,
"Mother tongue","          Lao",,     430,,     200,,     235,,    1020,,     485,,     535,
"Mother tongue","          Thai",,     565,,     165,,     400,,    1630,,     465,,    1165,
"Mother tongue","          Tai-Kadai languages; n.i.e",,       5,,       5,,       5,,      20,,      10,,      15,
"Mother tongue","        Turkic languages",,    1725,,     945,,     775,,    4050,,    2250,,    1800,
"Mother tongue","          Azerbaijani",,     240,,     135,,     105,,     365,,     215,,     155,
"Mother tongue","          Turkish",,    1210,,     685,,     525,,    3140,,    1760,,    1375,
"Mother tongue","          Uyghur",,      60,,      25,,      30,,     130,,      70,,      60,
"Mother tongue","          Uzbek",,      70,,      35,,      40,,     205,,     115,,      90,
"Mother tongue","          Turkic languages; n.i.e.",,     140,,      60,,      75,,     215,,      95,,     120,
"Mother tongue","        Uralic languages",,    3760,,    1810,,    1950,,    7470,,    3600,,    3870,
"Mother tongue","          Estonian",,      85,,      45,,      45,,     190,,      90,,     105,
"Mother tongue","          Finnish",,     280,,     105,,     170,,     810,,     330,,     480,
"Mother tongue","          Hungarian",,    3395,,    1655,,    1735,,    6470,,    3185,,    3285,
"Mother tongue","          Uralic languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Mother tongue","        Other languages; n.i.e.",,     320,,     195,,     130,,     690,,     415,,     280,
"Mother tongue","  Multiple responses",,   38125,,   18560,,   19560,,   92070,,   44900,,   47175,
"Mother tongue","    English and French",,    3195,,    1530,,    1670,,   10230,,    4950,,    5280,
"Mother tongue","    English and non-official language",,   33170,,   16195,,   16975,,   77520,,   37815,,   39705,
"Mother tongue","    French and non-official language",,    1005,,     510,,     490,,    2685,,    1375,,    1305,
"Mother tongue","    English; French and non-official language",,     750,,     320,,     430,,    1640,,     760,,     880,
"Language spoken most often at home","Total - Language spoken most often at home for the total population excluding institutional residents - 100% data",19, 1227990,,  612735,,  615255,, 4026655,, 2020510,, 2006145,
"Language spoken most often at home","  Single responses",, 1145000,,  572180,,  572820,, 3837615,, 1928230,, 1909385,
"Language spoken most often at home","    Official languages",,  932600,,  468485,,  464115,, 3354885,, 1690490,, 1664395,
"Language spoken most often at home","      English",,  924945,,  464585,,  460360,, 3327255,, 1676360,, 1650895,
"Language spoken most often at home","      French",,    7650,,    3905,,    3750,,   27630,,   14130,,   13500,
"Language spoken most often at home","    Non-official languages",,  212405,,  103695,,  108710,,  482725,,  237740,,  244990,
"Language spoken most often at home","      Aboriginal languages",,     185,,      90,,      95,,    9970,,    4940,,    5020,
"Language spoken most often at home","        Algonquian languages",,     125,,      65,,      60,,    7175,,    3575,,    3605,
"Language spoken most often at home","          Blackfoot",,      60,,      30,,      30,,    1110,,     555,,     555,
"Language spoken most often at home","          Cree-Montagnais languages",,      60,,      30,,      25,,    5875,,    2925,,    2945,
"Language spoken most often at home","            Atikamekw",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","            Montagnais (Innu)",,       5,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","            Moose Cree",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","            Naskapi",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","            Northern East Cree",,       0,,       0,,       0,,      20,,      10,,      10,
"Language spoken most often at home","            Plains Cree",,       0,,       0,,       0,,     125,,      60,,      60,
"Language spoken most often at home","            Southern East Cree",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","            Swampy Cree",,       0,,       0,,       0,,       5,,       0,,       5,
"Language spoken most often at home","            Woods Cree",,       5,,       0,,       5,,     600,,     300,,     295,
"Language spoken most often at home","            Cree; n.o.s.",,      55,,      30,,      25,,    5120,,    2540,,    2575,
"Language spoken most often at home","          Eastern Algonquian languages",,       0,,       0,,       0,,       5,,       5,,       5,
"Language spoken most often at home","            Malecite",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","            Mi'kmaq",,       0,,       0,,       0,,       5,,       5,,       0,
"Language spoken most often at home","          Ojibway-Potawatomi languages",,       5,,       0,,       5,,     190,,      95,,      95,
"Language spoken most often at home","            Algonquin",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","            Ojibway",,       5,,       0,,       5,,     185,,      90,,      95,
"Language spoken most often at home","            Oji-Cree",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","            Ottawa (Odawa)",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","          Algonquian languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","        Athabaskan languages",,      15,,       5,,      10,,     620,,     320,,     300,
"Language spoken most often at home","          Northern Athabaskan languages",,      15,,       5,,      10,,     620,,     325,,     300,
"Language spoken most often at home","            Babine (Wetsuwet'en)",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","            Beaver",,       0,,       0,,       0,,      10,,       5,,       0,
"Language spoken most often at home","            Carrier",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","            Chilcotin",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","            Dene",,       5,,       0,,       5,,     540,,     280,,     260,
